,Data,ID,t_Atendimento_min,t_Projetos_min,t_Logado_min,Disp_%,Meta_Disp,Pontuação,Atraso
11657,2022-02-24,a1R3j0000043szdEAA,450,0,407,45,Não Bateu,-18,Sim
11658,2022-02-24,a1R3j0000043szgEAA,0,0,0,33,-,0,-
11659,2022-02-24,a1R3j0000043sziEAA,300,0,257,16,Não Bateu,-21,Não
11660,2022-02-24,a1R3j0000043szkEAA,0,0,0,33,-,0,-
11661,2022-02-24,a1R3j0000043szlEAA,480,0,393,46,Não Bateu,-18,Sim
11662,2022-02-24,a1R3j0000043sznEAA,450,0,420,50,Não Bateu,-10,Sim
11663,2022-02-24,a1R3j0000043szoEAA,450,0,425,37,Não Bateu,-20,Sim
11664,2022-02-24,a1R3j0000043szpEAA,450,0,425,40,Não Bateu,-19,Sim
11665,2022-02-24,a1R41000002LqutEAC,420,0,405,47,Não Bateu,-16,Sim
11666,2022-02-24,a1R410000049DfKEAU,450,0,408,38,Não Bateu,-19,Sim
11667,2022-02-24,a1R41000004AuxMEAS,480,0,431,45,Não Bateu,-19,Sim
11668,2022-02-24,a1R41000004B2uiEAC,420,60,78,0,Não Bateu,-11,Não
11669,2022-02-24,a1R41000004BNEkEAO,450,0,269,37,Não Bateu,-19,Sim
11670,2022-02-24,a1R41000004BOoWEAW,450,0,0,33,-,0,-
11671,2022-02-24,a1R41000004BOobEAG,480,0,405,45,Não Bateu,-22,Sim
11672,2022-02-24,a1R41000004BOoqEAG,390,60,347,39,Não Bateu,-14,Não
11673,2022-02-24,a1R41000005iwtKEAQ,450,0,404,45,Não Bateu,-13,Sim
11674,2022-02-25,a1R1L000007It5aUAC,420,0,293,54,Não Bateu,-14,Sim
11675,2022-02-25,a1R1L000007IvtrUAC,0,0,0,33,-,0,-
11676,2022-02-25,a1R1L000007POQyUAO,0,540,76,33,-,0,-
11677,2022-02-25,a1R1L000007PP7hUAG,480,0,425,43,Não Bateu,-19,Sim
11678,2022-02-25,a1R1L000007YXRAUA4,0,480,0,33,-,0,-
11679,2022-02-25,a1R1L000007YXRBUA4,0,420,0,33,-,0,-
11680,2022-02-25,a1R1L000007YXREUA4,0,0,0,33,-,0,-
11681,2022-02-25,a1R1L000008cZzKUAU,420,0,394,45,Não Bateu,-18,Sim
11682,2022-02-25,a1R1L000008cZzMUAU,450,0,395,53,Não Bateu,-13,Sim
11683,2022-02-25,a1R1L000008cZzNUAU,450,0,0,33,-,0,-
11684,2022-02-25,a1R1L000008cZzOUAU,390,0,372,38,Não Bateu,-16,Sim
11685,2022-02-25,a1R1L000008cZzUUAU,450,0,373,41,Não Bateu,-22,Sim
11686,2022-02-25,a1R1L000008dS6CUAU,270,0,247,32,Não Bateu,-15,Sim
11687,2022-02-25,a1R1L000008dS6SUAU,450,0,378,57,Não Bateu,-8,Sim
11688,2022-02-25,a1R1L000008dS6VUAU,480,0,440,53,Não Bateu,-18,Sim
11689,2022-02-25,a1R1L000008dajzUAA,480,0,415,44,Não Bateu,-19,Sim
11690,2022-02-25,a1R1L000008db60UAA,390,0,331,27,Não Bateu,-20,Sim
11691,2022-02-25,a1R1L000008ddqrUAA,120,0,0,33,-,0,-
11692,2022-02-25,a1R1L000008ddr1UAA,0,0,0,33,-,0,-
11693,2022-02-25,a1R1L000008deewUAA,0,480,0,33,-,0,-
11694,2022-02-25,a1R1L000008deexUAA,450,0,426,50,Não Bateu,-8,Sim
11695,2022-02-25,a1R1L000008deeyUAA,0,0,0,33,-,0,-
11696,2022-02-25,a1R1L000008defAUAQ,0,540,12,33,-,0,-
11697,2022-02-25,a1R1L000008dfbNUAQ,0,420,0,33,-,0,-
11698,2022-02-25,a1R1L000008dfbPUAQ,240,0,330,28,Não Bateu,-14,Sim
11699,2022-02-25,a1R1L000008dfbRUAQ,420,0,353,21,Não Bateu,-22,Sim
11700,2022-02-25,a1R1L000008dfbSUAQ,450,0,386,44,Não Bateu,-21,Sim
11701,2022-02-25,a1R1L000008dfjvUAA,450,0,198,16,Não Bateu,-20,Sim
11702,2022-02-25,a1R1L000008dfmGUAQ,390,60,0,0,Não Bateu,-19,Não
11703,2022-02-25,a1R1L000008dfmQUAQ,420,0,382,30,Não Bateu,-20,Não
11704,2022-02-25,a1R1L000008dfmaUAA,420,0,0,0,Não Bateu,-20,Não
11705,2022-02-25,a1R1L000008dfnOUAQ,360,60,0,33,-,0,-
11706,2022-02-25,a1R1L000008dfnTUAQ,450,0,0,0,Não Bateu,-20,Não
11707,2022-02-25,a1R1L000008dhv2UAA,450,0,408,35,Não Bateu,-18,Sim
11708,2022-02-25,a1R1L000008dhvDUAQ,420,0,375,39,Não Bateu,-19,Sim
11709,2022-02-25,a1R1L000008dhvFUAQ,420,0,362,37,Não Bateu,-19,Sim
11710,2022-02-25,a1R1L000008eTN1UAM,420,30,367,54,Não Bateu,-16,Sim
11711,2022-02-25,a1R1L000008eTNJUA2,420,0,1300,49,Não Bateu,-6,Sim
11712,2022-02-25,a1R1L000008eTNNUA2,0,0,0,33,-,0,-
11713,2022-02-25,a1R1L00000F91tAUAR,450,0,405,51,Não Bateu,-17,Sim
11714,2022-02-25,a1R1L00000F91tEUAR,390,0,336,33,Não Bateu,-20,Sim
11715,2022-02-25,a1R1L00000F91tSUAR,0,0,0,33,-,0,-
11716,2022-02-25,a1R1L00000F91thUAB,420,0,354,39,Não Bateu,-21,Não
11717,2022-02-25,a1R1L00000F91toUAB,390,0,381,15,Não Bateu,-21,Sim
11718,2022-02-25,a1R3j000002b5iREAQ,360,0,333,41,Não Bateu,-17,Não
11719,2022-02-25,a1R3j000002b5igEAA,390,0,345,26,Não Bateu,-15,Sim
11720,2022-02-25,a1R3j000002b5ijEAA,450,0,0,33,-,0,-
11721,2022-02-25,a1R3j000002b5ikEAA,330,0,303,24,Não Bateu,-19,Não
11722,2022-02-25,a1R3j000002b5inEAA,390,0,363,52,Não Bateu,-17,Sim
11723,2022-02-25,a1R3j000002b5j5EAA,450,0,402,43,Não Bateu,-17,Sim
11724,2022-02-25,a1R3j000002b5j8EAA,390,0,334,34,Não Bateu,-21,Sim
11725,2022-02-25,a1R3j000002b5jCEAQ,450,0,385,35,Não Bateu,-19,Sim
11726,2022-02-25,a1R3j000002b5jFEAQ,0,480,0,33,-,0,-
11727,2022-02-25,a1R3j000002b5jIEAQ,360,0,164,45,Não Bateu,-19,Não
11728,2022-02-25,a1R3j000002b5jOEAQ,390,0,328,34,Não Bateu,-18,Sim
11729,2022-02-25,a1R3j000002b5jZEAQ,450,0,412,38,Não Bateu,-20,Sim
11730,2022-02-25,a1R3j000002b6K9EAI,450,0,400,41,Não Bateu,-18,Sim
11731,2022-02-25,a1R3j000002b6KFEAY,450,0,438,39,Não Bateu,-21,Sim
11732,2022-02-25,a1R3j000002b6KGEAY,300,0,402,55,Não Bateu,-13,Sim
11733,2022-02-25,a1R3j000002b6KLEAY,360,0,1226,38,Não Bateu,-18,Sim
11734,2022-02-25,a1R3j000002b6KSEAY,480,0,438,46,Não Bateu,-19,Sim
11735,2022-02-25,a1R3j000002b72jEAA,0,0,0,33,-,0,-
11736,2022-02-25,a1R3j000002b72pEAA,300,0,269,15,Não Bateu,-19,Não
11737,2022-02-25,a1R3j000002b72rEAA,390,0,345,33,Não Bateu,-20,Sim
11738,2022-02-25,a1R3j000002b72wEAA,390,0,339,39,Não Bateu,-16,Sim
11739,2022-02-25,a1R3j000002b738EAA,450,0,379,32,Não Bateu,-21,Sim
11740,2022-02-25,a1R3j000002b73LEAQ,390,0,270,22,Não Bateu,-24,Sim
11741,2022-02-25,a1R3j000002b73REAQ,450,0,431,51,Não Bateu,-5,Sim
11742,2022-02-25,a1R3j000002b73TEAQ,450,0,0,33,-,0,-
11743,2022-02-25,a1R3j000002b73WEAQ,450,0,416,44,Não Bateu,-8,Sim
11744,2022-02-25,a1R3j000002b73ZEAQ,0,0,0,33,-,0,-
11745,2022-02-25,a1R3j000002b73fEAA,450,0,0,33,-,0,-
11746,2022-02-25,a1R3j000002b73kEAA,330,0,302,27,Não Bateu,-19,Não
11747,2022-02-25,a1R3j000002b73rEAA,390,0,349,23,Não Bateu,-6,Sim
11748,2022-02-25,a1R3j000002b73uEAA,0,0,0,33,-,0,-
11749,2022-02-25,a1R3j000002b742EAA,450,0,421,39,Não Bateu,-23,Sim
11750,2022-02-25,a1R3j000002b744EAA,330,0,326,38,Não Bateu,-7,Sim
11751,2022-02-25,a1R3j000002b749EAA,390,0,339,34,Não Bateu,-20,Sim
11752,2022-02-25,a1R3j000002b7DREAY,450,0,388,36,Não Bateu,-19,Sim
11753,2022-02-25,a1R3j000002b8aSEAQ,390,0,325,25,Não Bateu,-9,Sim
11754,2022-02-25,a1R3j000002b8aTEAQ,480,0,0,33,-,0,-
11755,2022-02-25,a1R3j000002b8aVEAQ,450,0,399,44,Não Bateu,-14,Sim
11756,2022-02-25,a1R3j000002b8aWEAQ,390,0,348,37,Não Bateu,-18,Sim
11757,2022-02-25,a1R3j000002b8aZEAQ,450,0,399,35,Não Bateu,-20,Sim
11758,2022-02-25,a1R3j000002b8aaEAA,450,0,0,33,-,0,-
11759,2022-02-25,a1R3j000002b8acEAA,450,0,0,33,-,0,-
11760,2022-02-25,a1R3j000002b8adEAA,0,0,0,33,-,0,-
11761,2022-02-25,a1R3j000002b8agEAA,480,0,433,45,Não Bateu,-17,Sim
11762,2022-02-25,a1R3j000002b8ajEAA,390,0,351,43,Não Bateu,-14,Sim
11763,2022-02-25,a1R3j000002b8apEAA,0,0,0,33,-,0,-
11764,2022-02-25,a1R3j000002b8arEAA,420,0,338,34,Não Bateu,-14,Não
11765,2022-02-25,a1R3j000002b8asEAA,360,0,304,24,Não Bateu,-18,Sim
11766,2022-02-25,a1R3j000002b8auEAA,300,0,414,57,Não Bateu,-5,Sim
11767,2022-02-25,a1R3j000002b8avEAA,240,0,346,46,Não Bateu,-4,Sim
11768,2022-02-25,a1R3j000002b8b0EAA,390,0,331,37,Não Bateu,-15,Não
11769,2022-02-25,a1R3j000002b8b1EAA,420,30,384,25,Não Bateu,-16,Sim
11770,2022-02-25,a1R3j000002b8b3EAA,0,0,50,33,-,0,-
11771,2022-02-25,a1R3j000002b8bAEAQ,390,0,343,31,Não Bateu,-18,Sim
11772,2022-02-25,a1R3j000002b8bCEAQ,390,0,350,46,Não Bateu,-13,Sim
11773,2022-02-25,a1R3j000002b8bFEAQ,420,0,389,30,Não Bateu,-20,Sim
11774,2022-02-25,a1R3j000002b8bGEAQ,420,0,394,54,Não Bateu,-17,Sim
11775,2022-02-25,a1R3j000002b8bHEAQ,360,0,307,13,Não Bateu,-20,Não
11776,2022-02-25,a1R3j000002b8bKEAQ,420,0,367,26,Não Bateu,-20,Sim
11777,2022-02-25,a1R3j000002b8bQEAQ,450,0,0,33,-,0,-
11778,2022-02-25,a1R3j000002b8bREAQ,450,0,393,42,Não Bateu,-21,Sim
11779,2022-02-25,a1R3j000002b8bVEAQ,450,0,390,39,Não Bateu,-12,Sim
11780,2022-02-25,a1R3j000002b8bWEAQ,360,0,329,9,Não Bateu,-17,Não
11781,2022-02-25,a1R3j000002b8bZEAQ,360,90,332,40,Não Bateu,-15,Sim
11782,2022-02-25,a1R3j000002b8baEAA,390,60,335,41,Não Bateu,-12,Não
11783,2022-02-25,a1R3j000002b8bgEAA,450,0,394,33,-,0,-
11784,2022-02-25,a1R3j000002bAacEAE,330,0,294,34,Não Bateu,-19,Sim
11785,2022-02-25,a1R3j000002bAakEAE,450,0,421,50,Não Bateu,-7,Sim
11786,2022-02-25,a1R3j000002bAapEAE,390,30,335,38,Não Bateu,-16,Sim
11787,2022-02-25,a1R3j000002bAaqEAE,450,0,422,45,Não Bateu,-4,Sim
11788,2022-02-25,a1R3j000002bAaxEAE,480,0,420,47,Não Bateu,-20,Sim
11789,2022-02-25,a1R3j000002bAb4EAE,450,0,0,33,-,0,-
11790,2022-02-25,a1R3j000002bAbKEAU,450,0,406,42,Não Bateu,-20,Sim
11791,2022-02-25,a1R3j000002bBoMEAU,420,0,125,13,Não Bateu,-20,Sim
11792,2022-02-25,a1R3j000002bBoVEAU,0,0,342,33,-,0,-
11793,2022-02-25,a1R3j000002bBodEAE,420,0,194,9,Não Bateu,-20,Sim
11794,2022-02-25,a1R3j000002bBohEAE,420,0,404,34,Não Bateu,-20,Sim
11795,2022-02-25,a1R3j000002bBp3EAE,420,0,0,0,Não Bateu,-19,Não
11796,2022-02-25,a1R3j000002bBpKEAU,420,0,311,36,Não Bateu,-20,Sim
11797,2022-02-25,a1R3j000002bBpgEAE,360,60,381,38,Não Bateu,-20,Sim
11798,2022-02-25,a1R3j000002bBpmEAE,420,0,57,2,Não Bateu,-20,Sim
11799,2022-02-25,a1R3j000002bBpnEAE,450,0,323,35,Não Bateu,-19,Sim
11800,2022-02-25,a1R3j000002bBppEAE,450,0,269,30,Não Bateu,-20,Sim
11801,2022-02-25,a1R3j000002bBq2EAE,420,0,234,36,Não Bateu,-17,Sim
11802,2022-02-25,a1R3j000002bC02EAE,480,0,437,46,Não Bateu,-22,Sim
11803,2022-02-25,a1R3j000002bC0REAU,0,0,0,33,-,0,-
11804,2022-02-25,a1R3j000002bCYWEA2,450,0,422,51,Não Bateu,-13,Sim
11805,2022-02-25,a1R3j000002bCYaEAM,450,0,410,36,Não Bateu,-20,Sim
11806,2022-02-25,a1R3j000002bCYcEAM,300,0,0,0,Não Bateu,-10,Não
11807,2022-02-25,a1R3j000002bCYjEAM,330,0,306,34,Não Bateu,-19,Sim
11808,2022-02-25,a1R3j000002bCoWEAU,450,0,424,50,Não Bateu,-5,Sim
11809,2022-02-25,a1R3j000002bCoYEAU,450,0,433,39,Não Bateu,-19,Sim
11810,2022-02-25,a1R3j000002bCoZEAU,420,0,336,53,Não Bateu,-10,Sim
11811,2022-02-25,a1R3j000002bCoaEAE,270,0,279,30,Não Bateu,-19,Sim
11812,2022-02-25,a1R3j000002bCoeEAE,450,0,421,42,Não Bateu,-17,Sim
11813,2022-02-25,a1R3j000002bCohEAE,450,0,557,33,-,0,-
11814,2022-02-25,a1R3j000002bCoiEAE,450,0,427,37,Não Bateu,-19,Sim
11815,2022-02-25,a1R3j000002bColEAE,390,60,356,19,Não Bateu,-21,Sim
11816,2022-02-25,a1R3j000002bCopEAE,480,0,388,36,Não Bateu,-16,Não
11817,2022-02-25,a1R3j000002bCoxEAE,420,0,362,35,Não Bateu,-19,Sim
11818,2022-02-25,a1R3j000002bCoyEAE,420,0,228,35,Não Bateu,-18,Não
11819,2022-02-25,a1R3j000002bCp0EAE,450,0,415,12,Não Bateu,-24,Sim
11820,2022-02-25,a1R3j000002bCp3EAE,480,0,424,44,Não Bateu,-21,Sim
11821,2022-02-25,a1R3j000002bCp5EAE,450,0,381,36,Não Bateu,-20,Sim
11822,2022-02-25,a1R3j000002bCp9EAE,450,0,395,46,Não Bateu,-12,Sim
11823,2022-02-25,a1R3j000002bCpBEAU,450,0,412,38,Não Bateu,-20,Sim
11824,2022-02-25,a1R3j000002bCpEEAU,450,0,403,34,Não Bateu,-18,Sim
11825,2022-02-25,a1R3j000002bCpMEAU,450,0,426,44,Não Bateu,-17,Sim
11826,2022-02-25,a1R3j000002bCpQEAU,0,0,0,33,-,0,-
11827,2022-02-25,a1R3j000003gAfYEAU,450,0,420,42,Não Bateu,-21,Sim
11828,2022-02-25,a1R3j000003gAfxEAE,390,0,370,30,Não Bateu,-23,Sim
11829,2022-02-25,a1R3j000003gCfZEAU,330,0,215,39,Não Bateu,-19,Sim
11830,2022-02-25,a1R3j000003gDbyEAE,0,0,0,33,-,0,-
11831,2022-02-25,a1R3j000003gDcAEAU,450,0,0,33,-,0,-
11832,2022-02-25,a1R3j000003gDcHEAU,0,0,0,33,-,0,-
11833,2022-02-25,a1R3j000003gDxlEAE,450,0,432,53,Não Bateu,-5,Sim
11834,2022-02-25,a1R3j000003gDxoEAE,420,0,380,40,Não Bateu,-20,Sim
11835,2022-02-25,a1R3j000003gDxpEAE,300,0,119,0,Não Bateu,-20,Não
11836,2022-02-25,a1R3j000003gE88EAE,450,0,47,0,Não Bateu,-20,Não
11837,2022-02-25,a1R3j000003gE8KEAU,450,0,429,52,Não Bateu,-7,Sim
11838,2022-02-25,a1R3j000003gEBaEAM,450,0,434,52,Não Bateu,-19,Sim
11839,2022-02-25,a1R3j000003gEBdEAM,420,0,371,36,Não Bateu,-20,Sim
11840,2022-02-25,a1R3j000003gEBhEAM,420,60,366,33,Não Bateu,-23,Sim
11841,2022-02-25,a1R3j000003gEBiEAM,450,0,421,32,Não Bateu,-16,Sim
11842,2022-02-25,a1R3j000003gEBoEAM,390,90,85,21,Não Bateu,-20,Sim
11843,2022-02-25,a1R3j000003gEBqEAM,480,0,423,45,Não Bateu,-19,Sim
11844,2022-02-25,a1R3j000003gEBuEAM,360,60,372,20,Não Bateu,-21,Sim
11845,2022-02-25,a1R3j000003gEBxEAM,0,0,140,33,-,0,-
11846,2022-02-25,a1R3j000003gEC0EAM,450,0,443,37,Não Bateu,-20,Sim
11847,2022-02-25,a1R3j000003gEC7EAM,450,0,425,38,Não Bateu,-17,Sim
11848,2022-02-25,a1R3j000003gECAEA2,0,480,0,33,-,0,-
11849,2022-02-25,a1R3j000003gECCEA2,390,60,365,32,Não Bateu,-17,Não
11850,2022-02-25,a1R3j000003gECEEA2,390,0,321,42,Não Bateu,-14,Sim
11851,2022-02-25,a1R3j000003gECOEA2,390,0,322,26,Não Bateu,-19,Não
11852,2022-02-25,a1R3j000003gECQEA2,390,0,353,35,Não Bateu,-16,Sim
11853,2022-02-25,a1R3j000003gECXEA2,450,0,403,38,Não Bateu,-13,Sim
11854,2022-02-25,a1R3j000003gECYEA2,450,0,416,38,Não Bateu,-13,Sim
11855,2022-02-25,a1R3j000003gECeEAM,450,0,1019,85,Meta Batida,-6,Sim
11856,2022-02-25,a1R3j000003gEChEAM,0,0,0,33,-,0,-
11857,2022-02-25,a1R3j000003gECkEAM,480,0,423,45,Não Bateu,-15,Sim
11858,2022-02-25,a1R3j000003gEClEAM,420,0,390,39,Não Bateu,-10,Sim
11859,2022-02-25,a1R3j000003gECmEAM,450,0,410,35,Não Bateu,-20,Sim
11860,2022-02-25,a1R3j000003gECpEAM,0,0,0,33,-,0,-
11861,2022-02-25,a1R3j000003gFUiEAM,420,0,424,48,Não Bateu,-19,Sim
11862,2022-02-25,a1R3j000003gFUqEAM,390,0,345,27,Não Bateu,-17,Sim
11863,2022-02-25,a1R3j000003gFUtEAM,390,0,342,35,Não Bateu,-17,Sim
11864,2022-02-25,a1R3j000003gFUyEAM,330,0,310,35,Não Bateu,-19,Sim
11865,2022-02-25,a1R3j000003gFV2EAM,480,0,432,43,Não Bateu,-17,Sim
11866,2022-02-25,a1R3j000003gFV4EAM,0,0,165,33,-,0,-
11867,2022-02-25,a1R3j000003gFV5EAM,390,0,332,29,Não Bateu,-4,Sim
11868,2022-02-25,a1R3j000003gFtMEAU,480,0,411,41,Não Bateu,-18,Sim
11869,2022-02-25,a1R3j000003gGHzEAM,390,0,369,53,Não Bateu,-18,Sim
11870,2022-02-25,a1R3j000003gGI1EAM,0,540,0,33,-,0,-
11871,2022-02-25,a1R3j000003gGI6EAM,450,0,426,39,Não Bateu,-17,Sim
11872,2022-02-25,a1R3j000003gGI9EAM,270,180,314,32,Não Bateu,-19,Sim
11873,2022-02-25,a1R3j000003gGIBEA2,330,0,310,45,Não Bateu,-18,Sim
11874,2022-02-25,a1R3j000003gGIFEA2,390,0,338,37,Não Bateu,-20,Sim
11875,2022-02-25,a1R3j000003gGIHEA2,420,0,0,0,Não Bateu,-18,Não
11876,2022-02-25,a1R3j000003gGIIEA2,390,0,352,30,Não Bateu,-17,Sim
11877,2022-02-25,a1R3j000003gGIPEA2,450,0,381,36,Não Bateu,-18,Sim
11878,2022-02-25,a1R3j000003gGITEA2,450,0,418,38,Não Bateu,-14,Sim
11879,2022-02-25,a1R3j000003gGIfEAM,450,0,407,56,Não Bateu,-13,Sim
11880,2022-02-25,a1R3j000003gGIhEAM,450,0,425,38,Não Bateu,-21,Sim
11881,2022-02-25,a1R3j000003gGIiEAM,450,0,0,33,-,0,-
11882,2022-02-25,a1R3j000003gGImEAM,450,0,430,40,Não Bateu,-19,Sim
11883,2022-02-25,a1R3j000003gGIoEAM,450,0,411,42,Não Bateu,-18,Sim
11884,2022-02-25,a1R3j000003gGIqEAM,0,0,0,33,-,0,-
11885,2022-02-25,a1R3j000003gGIuEAM,450,0,403,48,Não Bateu,-19,Sim
11886,2022-02-25,a1R3j000003gGIxEAM,300,0,0,33,-,0,-
11887,2022-02-25,a1R3j000003gGJ9EAM,390,0,338,35,Não Bateu,-21,Sim
11888,2022-02-25,a1R3j000003gGJCEA2,0,0,0,33,-,0,-
11889,2022-02-25,a1R3j000003gGJIEA2,390,0,342,14,Não Bateu,-18,Sim
11890,2022-02-25,a1R3j000003gGXrEAM,360,60,668,35,Não Bateu,-18,Sim
11891,2022-02-25,a1R3j000003gGYFEA2,420,0,150,13,Não Bateu,-20,Não
11892,2022-02-25,a1R3j000003gGYGEA2,420,0,54,12,Não Bateu,-19,Sim
11893,2022-02-25,a1R3j000003gGYREA2,360,60,0,0,Não Bateu,-19,Não
11894,2022-02-25,a1R3j000003gGYVEA2,0,0,0,33,-,0,-
11895,2022-02-25,a1R3j000003gGYeEAM,420,0,0,0,Não Bateu,-19,Não
11896,2022-02-25,a1R3j000003gGYuEAM,360,60,295,30,Não Bateu,-21,Não
11897,2022-02-25,a1R3j000003gGZ0EAM,390,60,214,18,Não Bateu,-20,Sim
11898,2022-02-25,a1R3j000003gGZ3EAM,360,60,341,44,Não Bateu,-4,Sim
11899,2022-02-25,a1R3j000003gGZZEA2,420,0,337,44,Não Bateu,-19,Sim
11900,2022-02-25,a1R3j000003gGZhEAM,480,0,0,0,Não Bateu,-20,Não
11901,2022-02-25,a1R3j000003gGZkEAM,420,0,380,34,Não Bateu,-20,Não
11902,2022-02-25,a1R3j000003gH1YEAU,390,60,78,4,Não Bateu,-20,Sim
11903,2022-02-25,a1R3j000003gH1aEAE,420,0,0,0,Não Bateu,-19,Não
11904,2022-02-25,a1R3j000003gH1dEAE,0,420,0,33,-,0,-
11905,2022-02-25,a1R3j000003gH1lEAE,480,0,373,43,Não Bateu,-20,Não
11906,2022-02-25,a1R3j000003gHIjEAM,450,0,115,14,Não Bateu,-19,Sim
11907,2022-02-25,a1R3j000003gHIkEAM,390,60,299,11,Não Bateu,-17,Não
11908,2022-02-25,a1R3j000003gHJXEA2,390,0,334,37,Não Bateu,-21,Não
11909,2022-02-25,a1R3j000003gHJaEAM,450,0,399,34,Não Bateu,-13,Sim
11910,2022-02-25,a1R3j000003gHJbEAM,390,30,371,39,Não Bateu,-21,Sim
11911,2022-02-25,a1R3j000003gHJcEAM,450,0,424,50,Não Bateu,-19,Sim
11912,2022-02-25,a1R3j000003gHJdEAM,0,480,154,33,-,0,-
11913,2022-02-25,a1R3j000003gHJfEAM,450,0,463,43,Não Bateu,-16,Sim
11914,2022-02-25,a1R3j000003gHJgEAM,450,0,421,38,Não Bateu,-20,Não
11915,2022-02-25,a1R3j000003gHJhEAM,450,0,346,19,Não Bateu,-19,Sim
11916,2022-02-25,a1R3j000003gHJiEAM,450,0,428,52,Não Bateu,-17,Sim
11917,2022-02-25,a1R3j000003gHJkEAM,480,0,434,46,Não Bateu,-18,Sim
11918,2022-02-25,a1R3j000003gHJlEAM,390,0,346,43,Não Bateu,-20,Sim
11919,2022-02-25,a1R3j000003gHJnEAM,0,0,0,33,-,0,-
11920,2022-02-25,a1R3j000003gHJoEAM,450,0,430,40,Não Bateu,-21,Sim
11921,2022-02-25,a1R3j000003gHJpEAM,450,0,402,41,Não Bateu,-17,Sim
11922,2022-02-25,a1R3j000003gHJqEAM,450,0,418,38,Não Bateu,-19,Sim
11923,2022-02-25,a1R3j000003gHJrEAM,390,0,347,39,Não Bateu,-19,Sim
11924,2022-02-25,a1R3j000003gHJtEAM,330,0,289,37,Não Bateu,-18,Sim
11925,2022-02-25,a1R3j000003gHJvEAM,450,0,425,44,Não Bateu,-15,Sim
11926,2022-02-25,a1R3j000003gHJwEAM,390,0,234,36,Não Bateu,-17,Sim
11927,2022-02-25,a1R3j000003gHJxEAM,450,0,438,40,Não Bateu,-15,Sim
11928,2022-02-25,a1R3j000003gHJyEAM,450,0,410,43,Não Bateu,-17,Sim
11929,2022-02-25,a1R3j000003gHK0EAM,330,0,293,45,Não Bateu,-18,Sim
11930,2022-02-25,a1R3j000003gHK1EAM,450,0,412,38,Não Bateu,-27,Sim
11931,2022-02-25,a1R3j000003gHK5EAM,450,0,398,44,Não Bateu,-19,Sim
11932,2022-02-25,a1R3j000003gHK6EAM,450,0,398,36,Não Bateu,-18,Sim
11933,2022-02-25,a1R3j000003gHK8EAM,420,0,359,37,Não Bateu,-20,Sim
11934,2022-02-25,a1R3j000003gHK9EAM,450,0,409,33,Não Bateu,-20,Sim
11935,2022-02-25,a1R3j000003gHKAEA2,450,0,435,46,Não Bateu,-20,Sim
11936,2022-02-25,a1R3j000003gHKBEA2,450,0,95,11,Não Bateu,-19,Sim
11937,2022-02-25,a1R3j000003gHKCEA2,480,0,0,33,-,0,-
11938,2022-02-25,a1R3j000003gHKDEA2,450,0,406,37,Não Bateu,-19,Sim
11939,2022-02-25,a1R3j000003gHKEEA2,390,0,362,27,Não Bateu,-17,Sim
11940,2022-02-25,a1R3j000003gHKGEA2,450,0,396,40,Não Bateu,-17,Sim
11941,2022-02-25,a1R3j000003gHKHEA2,360,0,310,47,Não Bateu,-20,Sim
11942,2022-02-25,a1R3j000003gHKIEA2,450,0,35,7,Não Bateu,-20,Não
11943,2022-02-25,a1R3j000003gHKKEA2,390,0,1076,84,Meta Batida,-19,Não
11944,2022-02-25,a1R3j000003gHKLEA2,330,0,313,44,Não Bateu,-19,Sim
11945,2022-02-25,a1R3j000003gHKNEA2,0,540,0,33,-,0,-
11946,2022-02-25,a1R3j000003gHKOEA2,390,0,330,24,Não Bateu,-18,Sim
11947,2022-02-25,a1R3j000003gHKVEA2,450,0,369,32,Não Bateu,-18,Não
11948,2022-02-25,a1R3j000003gHKYEA2,450,0,390,31,Não Bateu,-10,Sim
11949,2022-02-25,a1R3j000003gHKbEAM,300,0,269,36,Não Bateu,-13,Sim
11950,2022-02-25,a1R3j000003gHKcEAM,0,0,0,33,-,0,-
11951,2022-02-25,a1R3j000003gHKeEAM,450,0,402,35,Não Bateu,-18,Sim
11952,2022-02-25,a1R3j000003gHKfEAM,0,0,0,33,-,0,-
11953,2022-02-25,a1R3j000003gHKgEAM,450,0,399,32,Não Bateu,-19,Sim
11954,2022-02-25,a1R3j000003gHKiEAM,450,0,399,38,Não Bateu,-18,Sim
11955,2022-02-25,a1R3j000003gHKjEAM,450,0,413,38,Não Bateu,-21,Sim
11956,2022-02-25,a1R3j000003gHL4EAM,420,0,0,0,Não Bateu,-20,Não
11957,2022-02-25,a1R3j000003gHO9EAM,330,0,305,35,Não Bateu,-19,Sim
11958,2022-02-25,a1R3j000003gHOLEA2,390,60,389,30,Não Bateu,-19,Não
11959,2022-02-25,a1R3j000003gHONEA2,0,0,0,33,-,0,-
11960,2022-02-25,a1R3j000003gHOOEA2,330,0,175,0,Não Bateu,-23,Não
11961,2022-02-25,a1R3j000003gHOPEA2,450,0,428,38,Não Bateu,-23,Sim
11962,2022-02-25,a1R3j000003gHOTEA2,420,30,384,26,Não Bateu,-18,Sim
11963,2022-02-25,a1R3j000003gHOUEA2,330,0,313,27,Não Bateu,-18,Não
11964,2022-02-25,a1R3j000003gHOXEA2,390,0,380,54,Não Bateu,-10,Sim
